SMILES,cv
C#CCc1cnoc1,25.31
CN1CCOCC1C#N,31.822
OC1CC2C3C1C1C2N31,27.187
COc1ncccc1O,29.6
CC1C2C(O)C3N1C23C,33.75
CC1N(C)C1(C)CC#N,37.9
Cc1cnc(OC=O)o1,28.173
O=CC12CC1CC2O,28.262
C1=CC23OC4C2N(C1)C43,25.717
CC12CC(=O)C3CN1C32,29.646
COc1ccc(OC)o1,31.913
N#CC(N)c1cocn1,28.087
C1CC2OC1OC21CC1,28.87
CC1(C)COC1C1CC1,36.669
C#CCC(N)C(N)C#N,37.226
O=C1OC2CNC1C2,23.359
O=C1CC2CC2NC1=O,28.825
CC1CC1(C=O)C(N)=O,34.324
c1noc2c1NC1CC21,25.319
C1CC2CC2C2CC12,27.806
O=C(CC1CO1)C1CC1,32.672
C#Cc1nnoc1CO,29.508
CC1CC2C(C=O)CC12,33.246
C1=C(C2CC2)C2NC2C1,30.94
CCN(C(C)=N)C(N)=O,36.728
COCC1C2C=CC1O2,30.995
CCC#CC1(C)CCO1,36.705
CC12C3CN1C2C(=O)N3,28.775
COC1C2OCOC12,26.458
CC1OCC2C(CO)C12,34.006
CC(O)C=O,20.344
C1C2CC3C1C1CC3C21,26.277
CCn1c(C)ccc1O,35.78
COC1C(=O)CCC1=O,31.73
OC1CC(O)C2CC1C2,33.171
OC12COCC1OC2,26.324
COC(N)=NC(C)C#N,35.867
N#CC12CC(CO1)C2O,29.183
CC1(C#N)C2OCC21N,32.851
CC(C)C1(C)COC1=N,37.207
COC12C3CC1(C)C2O3,32.343
N#CC(CCO)OC=O,33.232
OC12C=CC(C=C1)CC2,30.724
CC1(C(=O)CO)CCC1,35.86
CCC1OCC1N1CC1,34.61
CN1C(=O)C2(O)CC1C2,31.173
O=C1CN2CC12C1CO1,28.653
CC12C3CC4C(CC31)C42,29.829
CC1OC2CC2(O)C1C,35.588
C#CC1NC1CC(C)O,36.523
CC1(C)C2N3CC3C21O,35.067
C#CCCCC#CCC,38.877
OCCc1nn[nH]n1,25.449
O=CC1CC2C1C1CN21,29.078
CCC1(OC)CN=CO1,34.056
N=C(N)NC(=O)C=O,28.041
C#CC(N)C(=O)NC=N,34.328
Nc1cc(C=O)[nH]c1N,32.166
COc1oc(N)cc1N,34.242
C1C2CC3C4C1C(O2)C34,25.796
CC12CC(C=O)(O1)C2O,32.353
CCC1CCC(O)CO1,36.07
CC(O)C12CCCC1O2,34.72
C#CC12CC(C)C1C2,30.902
c1nc2c(o1)COCC2,26.006
CC1CN1CCCO,34.4
Oc1ncc2n1CCO2,26.816
CC1(C2NC2C=O)CO1,32.89
CC(O)C12C3C4C3N1C42,30.765
C1OCc2[nH]nnc21,21.864
C#CC1(CCC#N)CN1,33.501
O=C1CNCC2C(O)C12,30.735
C#Cc1cc(=N)nco1,27.476
COC(N)=NCC#N,30.218
CC#CCOCCC#N,35.264
N=c1cnoc(F)n1,21.441
C1CC2OC3CC1C2C3,27.911
CC(C)OC1CC1C,35.802
CC1OC(C)C(C#N)O1,32.712
CC12C=CC(OC1)OC2,30.144
CC(N)(C#N)C1(C)CO1,37.015
O=C1NCC2CC2O1,24.878
C#CC(=O)C#CC1CO1,30.194
C#CCOCC1CC1O,35.895
CC(=O)C(C)C(C)O,35.434
OC1CC2C3C1CN23,25.647
C#CC1CN(C=O)C=N1,29.451
CC#CC(C)C(C)=O,34.45
O=C1C2C3C4N1C2C34O,25.87
NC(=O)Oc1c[nH]cn1,28.756
CC1C2C3CN1C2C3=O,28.578
NC1=NCC(=O)C2OC12,28.842
N#Cc1cnc(N)o1,23.929
CC1C2COC1C1NC21,29.587
CC1=CCC(O)C2NC12,33.237
Cc1cn2cn[nH]c2n1,27.294
CC(C)C12CC(C1)C2C,38.065
OC1C=CC2OC1C2O,30.646
OC1CC=CC2(CC2)C1,33.675
CCCC(N)(C#N)CC,40.787
O=C1CC=CC(O)CC1,32.69
COCCN(C)CC#N,37.033
CNC1=CC(=O)OCC1,32.185
N#CCN1CC2(CC2)C1,32.125
O=C1CC2C3CCN2C13,26.999
CC12CN=C3OC1(C)C32,32.3
O=CNCC1CC2CN12,31.419
CC1=C(N)C(C)NC1=O,35.629
N#CC1CCC=CCC1,32.305
CC(=O)NC(C)CC=O,37.369
COC1C=CC(O)C1=O,32.148
CC1=CC2NC2CC1,28.891
C1OC2C1C1C3OC2C31,25.241
COc1cncoc1=O,27.564
CN1C2CC1(C)C2C#N,33.398
CCOC1=NC2CC2C1,32.251
CC1C(C(N)=O)N1C=O,33.042
CC(=O)C1CC(C)C1=O,34.623
CC1CC2CC3C2C13O,32.887
OCC1=NCC(CO)N1,33.599
CC(=O)C(O)C1(O)CC1,35.907
CC1(C(N)=O)CC1O,33.039
Cc1cccc(O)n1,26.364
CC1(C2=CCOC2)CN1,32.728
CC(O)C1(C=O)CO1,30.528
NC1=NC23CC(C2)C3O1,28.074
COC1C2C(=O)C1C2O,31.082
CCOC1C2CN3C2C13,31.204
CCC1COC1(C)C,35.194
CC1N(C=O)CC1(C)O,36.31
C#CC1CC(C)=C(C)C1,36.825
C#CC1C(C)OC1CO,35.277
OC12CN3C1CC32,22.175
N#CC1(O)CCC2CC21,31.602
Cc1cnc(N)c(=O)[nH]1,31.268
OC1C2C3C=CC(O3)C12,28.077
COC1OCC=CC1=O,30.643
Nc1c[nH]c(=O)nc1F,28.059
C#CC1(OCC)CCC1,36.861
CC(=N)N(C=N)C=O,29.039
Cc1cn[nH]c(=O)c1F,28.202
CC1=CC2(CC2)C2NC12,32.322
NC(=O)C1CCOCO1,31.571
C#CC1=CCNC(=O)N1,30.65
CCn1cnc(CO)n1,31.674
O=C1CC(CN2CC2)O1,30.506
N#CC(=O)c1cc[nH]c1,27.06
CN1C(=N)C(N)C1C#N,33.323
C1#CCOCCC=CC1,31.801
COC1CC2C3OC3C12,30.466
CCC12CC(C)(N1)C2=O,34.75
CC(=O)COCCC=O,35.697
C#CCC1C2OC3C1C23,29.671
N#CC1CC2NC1C2=O,27.12
CC(=O)C(O)CCCO,38.624
C#CC1(C(C)O)CC1O,37.435
CC(C#N)n1nccn1,28.168
O=CC1=NCC(=O)N1,24.385
O=COC1CNC1C=O,30.439
CCC12C=CC(O1)C2O,33.094
CC1OCC12OC1CC12,31.228
C1CC12C1NC3C1OC32,27.212
Nc1ncnc(C=O)n1,27.176
CC1(C)CCC(=O)OC1,34.825
Cc1cncn1C,24.648
CC(C)c1cnc[nH]1,29.628
CC1(C)C=CCN2CC21,34.778
CN=C1CCC(C)CO1,35.309
CC1C2C3(C)OC3C12O,34.847
COC(C#N)CC(C)O,37.764
COC1CC1C1CO1,30.007
CN1CC(O)(CCO)C1,37.813
CNC(=O)OCC(N)=O,34.255
OCC1CC2(CO1)CO2,31.981
CNc1connc1=O,29.624
CC1(C)CC=CNC1=O,34.46
C1C2C3N1C2C31CO1,23.542
CC(C)C1CC(=O)N1,32.078
CCc1cn(C)cc1C,37.044
Cc1cc(C2CO2)co1,30.134
Cn1cnc(N)c1CO,33.78
CC1CCOCC1=O,29.111
CCCN=c1occo1,31.768
CCOc1cn[nH]c1N,33.274
CN=C(NC=O)N1CC1,33.025
CC12CNC1(C#N)C2O,32.67
CC(C)C(C)C1CC1C,42.61
N#CC1C(O)CC2CC21,30.996
C#CC1C2C(O)CCN12,32.28
CCC1(COC)CN1C,39.759
NC(=NCC=O)NC=O,33.161
CC(C)N=COCC#N,35.948
C1=CC23CC1C2CO3,24.505
OC1CC2N3CC2(O)C13,30.019
CC(O)C1OC2CCC21,34.196
CCC(=O)CC(C)C=O,37.848
N=C1CC2NC2CCO1,30.393
CC#CC(O)CCC#N,36.316
CC1(CO)C2C3CN1C32,32.127
O=c1occ2n1CCN2,26.575
CCC1CCC(=O)C1O,35.237
CCOC(=NC)C(N)=O,37.192
CN1CCC2C(C#N)C21,31.32
CC1C(=O)CCC1(C)C,37.856
CC1C2C3OCC3N12,26.246
CC1=CCOC1C=O,28.039
COC(=O)c1cnco1,27.272
CC1(C(N)=O)COCO1,33.038
N#Cc1ccc(=N)[nH]n1,26.7
O=COC1CC2CC1C2,29.401
N#CC1(N)CC1C1CO1,32.352
CC1=CC(O)C(=N)OC1,32.473
CN1C(=O)CC1(C)CO,36.532
N#CC1CC=CC1=O,24.549
CCC(CC)C(C)C=O,41.51
[NH2+]=C1NCCC1C(=O)[O-],33.299
CCC1(O)C2CC(C)C21,37.852
CC(O)C1CC1C=O,32.172
CCC1C2CC1(O)CO2,34.073
C#CC1OC(C)(C)C1=O,34.801
O=C1C2C=CC3C2N13,22.137
O=CC1OCCC2CC21,30.736
CCC1CC2OC12C,32.031
C1C2CC1C1COCC21,28.211
Cc1c(N)cccc1N,34.591
CC12C3CC1C2C(=O)O3,28.298
COC1COCC12CO2,31.923
O=CC1C=CC(C=O)O1,28.98
COCC1CC1CCO,38.381
CC12CCC3OC1C32C,33.042
O=CC12CCOCC1C2,30.661
CC1=C2CCC=C2CC1,32.411
Nc1cnnnn1,20.617
CC12C=CC(C#N)N1C2,30.514
CC1C2OC3CC1(O)C32,31.417
O=C1NC=CC2OC12,23.451
Cc1ncoc1NC=N,30.437
O=C1COC(=O)C12CO2,26.63
CC1=CC2CC3C2C13O,31.729
N#CCOCCC1CC1,34.502
NC(=O)C1OC1C=O,27.817
C#CC#Cc1cocn1,27.333
O=C1C=CC2C(O)CN12,28.156
OC12CCCC3OC1C32,30.186
CC#CC12CCCN1C2,33.326
O=CC1=C(C=O)NCC1,30.004
O=CCC1CN1CCO,34.837
CCC1NC12CC(=O)C2,34.422
COCc1[nH]ccc1O,33.614
CCC(=O)N(C)CC=O,36.774
CC(C=O)CN1CC1,31.81
N=C1OCCC1=NO,26.125
CC#CC1(O)CC2NC21,33.987
CCC1(CCO)CC1C,41.172
CC12CN3CC(C1O)C32,31.698
CC1(N)CC1(C#N)C#N,33.915
c1cc2n(c1)CC1CN21,26.632
CCC1CCOC(=O)N1,33.157
C1=CC2CCC3C1CC23,28.422
OC12CCC1C1(CO1)C2,32.19
CC12CN3CC1C(=O)C32,28.968
CCC12CC1N=CO2,27.508
CC1=CC2CC1(C)C2C,36.541
COC1C(O)CCC1O,35.395
COCC(=O)N(C)C=N,35.43
O=CCC1CC(=O)CN1,31.66
CC(CC(N)=O)NC=O,36.004
O=C1CC23CCC2CN13,28.766
O=CC1CCC2CC1C2,31.079
OCC1(O)CCC2NC21,33.858
N=COc1n[nH]nc1O,28.196
C1CC2C3CC2OC1O3,26.947
OC1C2CC2C1N1CC1,32.056
Cc1ncc(O)c(=N)[nH]1,30.815
O=CC12CC(=O)C1N2,24.986
NC(=O)NCC(O)C=O,34.841
CCC(=NO)C1CC1,32.849
CC1C=CCC2OCC12,31.802
C1CC2CC1C2C1CO1,30.303
OC1CCCC1C1CO1,32.959
CC(O)C#CC1CN1,31.674
CC1C2C(C)C1C2CO,36.925
c1coc(C2CN2)c1,24.881
CC1=CCC2CC(C1)C2,33.459
N#CC1NC=NC1C=O,27.994
N=c1cnocc1N,25.464
C#CC1(O)CC1(C)CO,38.494
CC1OC2C3C1CC23O,31.45
c1ccc2ocnc2c1,23.532
CCC1(C2CCC2)CC1,37.472
C#CC(CO)C(O)C#N,35.302
Nc1ccc([O-])c(=[NH2+])[nH]1,31.707
CC1C2CC(C=O)C12,29.084
CC#CC(=O)C#N,23.824
CC(C=O)N=C(N)C#N,33.848
NC1=CC(=O)CC2OC12,29.784
CN(C)c1cn(C)nn1,33.488
CCC1(CO)CC(=O)C1,36.879
COCC(O)CC=O,33.053
CC1(C)NC=CC1=NO,35.293
N=c1ccc(=N)onc1,27.463
CCCCOCC=O,33.915
N#CC(O)CN1CC1,29.618
CC1=CC2(C)OC2C1C,35.538
CCC([NH3+])(CO)C(=O)[O-],37.2
C1C2C3CC4(CC4)C2C13,29.577
N=c1ccnc2n1CC2,26.807
CC(CO)CC1(O)CC1,40.276
COC(C)(C)C1CN1,35.04
CC1=CC(C)C(C)C1=O,35.808
OCC12NC1C1OCC12,30.081
CCCc1cnc(O)o1,32.016
CCC#CC1(CC)CN1,38.235
CCC12CC(O1)C2(C)C,37.694
CN(C)C(=O)CC(N)=O,36.075
CCC1(C)CC1COC,40.667
C#CC1(OC)CC2NC21,33.403
CN(C)C(C=O)CCO,39.248
C#CC1CC(C2CC2)C1,34.823
Cc1[nH]c(=N)oc1C#N,29.775
O=C1C2CCC(O)C1N2,30.213
CC1NCC2(C#N)OC12,30.766
CC1=CCC=CC(C)=C1,34.741
CC(=O)C(O)COC=O,34.065
ON=C1C=CCC2CC12,30.717
CC1(C)OCC(CO)O1,36.045
O=CCN=CNC=O,28.203
CCC1C(=N)OC1(C)C,37.722
CC(O)C12CN3CC1C32,32.723
N#CCOCC#CCO,33.885
C#CC(C)COC(C)C,41.208
CNC1=CC(=N)OC1=O,29.884
C#CC1(C2CCO2)CO1,31.566
CC(=O)C1CCC12CN2,33.853
CC1COc2cccn21,29.504
C1COC(C2COC2)=N1,28.68
CC1Cn2ncnc2O1,26.692
N=c1cn[nH]nnc1=N,26.9
CCN1C2CC1C2C=O,32.88
C1CC2COC3C(C1)C23,29.029
CC1CN1c1ccn[nH]1,30.557
O=C1C=C2CC=CC2N1,27.135
CC1C2CC2C1(N)C#N,33.997
COc1ncn(C=O)n1,27.474
C#CC(C#N)C1CCO1,31.413
CCn1ncc(N)c1C,35.25
CC(=NO)C1CN1C=O,33.368
O=C1NCC1OCCO,32.933
CC(O)C1(O)CC1(C)C,41.439
O=CC1COCC(O)C1,32.467
C#CC1OC2C3CC3C12,29.397
CCCc1nc[nH]c1O,34.079
N=COCC1C2COC12,30.455
O=C(CCO)C1CC1O,35.052
O=C1NCC12C1CN2C1,28.204
CC1CC1C1(C)COC1,36.463
CN1CC(O)C12CC2,31.51
CC1C(=O)C2CC1(O)C2,32.402
CC(C)(C#N)CC(N)=O,37.839
C#CC(O)CC(N)=O,31.903
N#CCN1C2C3NC3C21,28.835
O=CC1C2CCC3C1C23,29.012
CCOC(C)(CC)CC,44.356
Cc1cncc(N)c1C,33.726
NC(=O)NC1CC=CC1,32.978
C1OC23COC12C1NC13,26.377
c1nc2c([nH]1)CC1NC21,25.869
C1CC2OC3C(CO1)C23,28.354
CC1C=C(C=O)C2CN12,30.773
N#CC1C2CC3CN1C32,26.967
CC1(C)C(=O)OCC1O,34.401
O=C1NC23CN(C2)C13,23.758
CC1(n2nnnn2)CC1,28.432
C1CCOCCOC1,29.591
COC1C2CC1(C=O)O2,30.983
N=C1C=CCC(=O)O1,24.255
N=C1OC2C1C2(O)CO,31.427
CN1C(=O)OCC2CC21,30.266
CCC12CC3(C)C1CC32,35.242
CC12CC(O)C1CO2,29.802
CCC1CC1(C#N)OC,36.237
c1onc2c1CCCO2,26.236
CC1(C#N)CCC(=O)C1,32.642
CC(=O)C12CN(C1)C2,27.827
Cc1coc(=O)[nH]c1=O,28.158
CC(C)C(CO)C(N)=O,40.61
CN1C2CC(=O)C(=O)C21,29.667
C#CCN(C=O)C=NC,34.405
O=CC12NC1CC1OC12,27.747
N#CC1NC2COC1C2,27.669
C#CC(C#N)C(O)C=O,32.481
CCC(C)(O)C1CO1,34.325
CC1C2C3C4CC4C2N13,29.247
O=CCNc1cnn[nH]1,29.064
ON=C1CC2C(O)CC12,32.406
O=C1C2C3N2C2C1C32O,26.101
N#CC1N2CC1(C=O)C2,28.223
CC1C2CC(C)(O)CC12,36.706
O=C1CCN2C(=O)CC12,27.802
COC1CC(CCO)C1,37.618
COC1C(C=O)C1OC,34.935
COc1cn[nH]c(=N)c1,29.793
CC1=Cn2nccc2C1,28.239
CC1CC2(C)CC(O)C12,36.835
CC1C(O)CC1(C)C#N,36.372
CC12C=CC(C1)C21CO1,31.36
CCC1C=CC(CC)C1,38.145
OCC1C2OCC3C1C32,29.945
CCc1cnoc1C#N,29.008
O=CC1C=CCCC1=O,30.175
NC(=O)CNC(=O)C=O,33.011
C#CC1(C(C)=O)CN1C,36.045
CCCC1C=CCC1,32.49
CC(=O)C(C)C#CCO,37.8
OC1C2CCC3C1C23,26.6
N=C1CC=C2CCC2O1,29.388
CCCC(O)C1CC1,35.552
CN=C(N)C(C#N)OC,36.34
Cc1cccncc1=O,29.123
C1=CC2CC3OC(C1)C23,27.723
C#CC12C(C)C3C1OC32,30.987
N#CC(=O)CC(O)C=O,31.312
CC12C(=N)OC1C1OC12,28.794
COC12COC1C1CC12,30.91
CC1C(=O)C(C)C1(C)O,38.621
N#CCC1C=CC2CC12,29.988
CN1CC2(O)C3NC3C12,32.141
CCOC(C)(C=O)C=O,36.895
C1=C2COC2C2(C1)CN2,28.952
N=C1OCC=CC2NC12,28.867
CC1CC2(O)CC2CO1,34.328
OC1C2CC2C2OC12,25.786
OCC1(CC2CC2)CO1,35.154
OC1C2OCCC12O,28.107
CC1(O)CC=CCCC1,36.568
CCC1(C)CC2CC2C1,37.24
COC1C2OCC(O)C12,32.085
NC(=O)C1CC1OC=O,32.368
N=C1OCC1CC1CO1,30.669
Cc1cnc(=O)n(C)n1,30.095
N#Cc1ncncn1,20.368
CCC(C)([NH3+])CC(=O)[O-],38.565
C#CC(=O)C1NC1C#N,29.884
CCC1NC1(C)C(C)=O,38.417
O=C1OCC2CCOC12,27.09
CN=C1OCC1(O)C#N,31.733
CC1CC(C(=O)CO)O1,34.112
N#CC1CC(CCO)C1,34.455
CCC12CCC1(C#N)O2,32.581
CC(C)OCC1OC1C,38.978
C#CC(O)C1CN2CC12,32.972
CN1C2(C)C3CC3C12C,36.802
CC1C2CC3C1(C)C23C,36.161
C#CC(C#CCO)OC,36.386
CC(C)(C=O)C(N)=O,33.672
Cn1cnc(=O)nc1,24.079
CC1CC=C2C=CCC21,31.478
OCCC1CCC1CO,37.932
CC1(C(=O)C=O)CCO1,32.498
CC(O)CC1CC2CN12,35.74
N=C1C=C2CCCC2O1,28.518
O=CC1(C=O)CC(=O)N1,30.015
N=c1onnoc1=N,22.92
CC12CC(C1)C2CC=O,33.668
CC12CCC(O1)C2(C)C,36.489
CC1OCC2CCC21,28.874
CC1=CCCC1(C)C,34.52
CCC12C3CC1N(C)C32,34.023
Cc1ncoc1C=O,24.69
CC1(CCC(N)=O)CO1,36.93
O=c1ncocnc1=O,24.668
C#CC12CC(CC1C)C2,33.843
CC12CC3(C=CCC13)C2,31.492
CC1C(CC#N)C2NC12,32.37
NC(=O)C12CC(=O)C1C2,31.114
CC#CCC(O)CCC,41.126
c1ncc2noncc1-2,23.189
C1CC1C1CCC12CC2,34.775
O=CCN1CC1CCO,35.572
COCCC12CCC1N2,34.79
CCOc1cc(N)co1,33.791
C#CC1(C=O)CC(=O)N1,31.179
CC(=O)CCC#N,26.728
C1C2NC1c1n[nH]nc12,24.246
O=C([O-])C1CCC2[NH2+]C21,29.199
CC1C2CC3(CO)C1N23,32.276
C1CCCC1,18.624
C#CC1OC(=O)N2CC12,27.692
CC1N2CC13NC(=O)C23,29.74
CN1CCC=CCC1=O,32.708
COC(C#N)C1(C)CO1,34.673
CC1(O)CC2CC1C2=O,32.545
C1CC23CCC12C1OC13,29.094
CC1OC2C=CC1CC2,31.195
C1=C(C2CN2)COC1,26.942
CC1NC(=O)C2C(C)C12,33.474
C#CC12CCC1C(=O)N2,30.635
C#CC12CC1(O)C1CC12,32.098
CC(CO)c1ncn[nH]1,31.789
CN1C(=O)C2CCCC21,31.329
N#CC12NCC1CC2O,30.128
O=COC1C=CCCO1,29.667
O=C1COCCN1,22.737
OCC1=CC2CC2CC1,33.409
CC#CC(C)COC=N,37.512
NC(=O)C12CC=CC1N2,30.382
CC1NC(=O)C2CC12O,32.765
CC(C)C(C)C1CO1,35.533
C1=C2CC3OCC(C1)C23,27.464
CC(C#N)C1CCN1C,35.417
CCC(C#N)C=O,26.521
N#CC12CNC1C(=N)O2,27.699
COC1(C)C=CCC1C,37.73
CC12CCC1NC(=O)O2,30.794
CC1CCC12NC2C=O,33.905
CC(=O)COC=O,25.539
OC12COC1C1OC1C2,28.815
N#CC12NC3C1CNC32,26.762
CCc1ccc(O)n1C,35.765
CNC(=O)C1CCC1C,36.678
C#CC(C)C(C)(C)CO,42.561
CCCCCCC(N)=O,40.801
CC12CC(O1)C1(C)NC21,32.468
CC1OC23CC(CC12)C3,30.845
CCC1C2OCC12C=O,32.688
CC1N2CC2C1(O)C#N,32.446
CC1(C)CCC(C)(C)C1,41.417
COC1C(C)C(O)C1C,38.593
COC1COCC1C#N,31.658
OC1C23CCC12COC3,30.563
N=c1oncn1C=O,22.754
CC1=CCCC1(C)C=O,35.668
CCOC1(C)CC1C,36.221
N#CC12CNC1(C=O)C2,29.21
CC1(C)CC2OC2CO1,33.991
O=CCC1C2C3OC2C13,28.483
COC1C2NC(=O)NC21,30.359
N=c1onc2n1CC2O,27.511
CCC(O)CCC=O,34.76
C#CC1(OC)C=CCO1,32.842
CC(CO)N1C(C)C1C,40.132
C1OC(C2CN2)C2CC12,30.553
CC(O)C1CCC1C#N,35.346
CC1CCN1C(=N)C=O,33.284
CC1(CO)CC1C#N,31.604
CCC1CCCC1C=O,35.757
N#CCN=CNC(N)=O,32.576
CC1(C)CC2OCCC21,34.729
CC(C)C1=CCC(O)C1,37.568
CC#CC1CN1,22.736
O=CCC1OCC1=O,26.743
NC1C(=O)OC12COC2,29.809
CCC#CCC(O)CC,40.923
C#CC1OC1C(C)O,31.61
O=C1C=CC(C2CO2)C1,29.285
CNc1ccoc(=O)c1,30.776
CC1OCCC1C=O,29.295
C#CCN1C=NC2CC21,30.37
N#CC(=O)CC1CC1,28.177
Cc1nccnn1,20.75
COCC(C)COC,36.259
CCC(CO)CNC=O,38.375
C1=Cc2ncnn2CC1,25.44
CCCC1(C)CO1,30.425
CC1(C)C2C(=O)CC21O,35.324
C#CC1(C)C(C)OC1C,38.256
CCNC(=O)C(C)C=O,36.89
CC1(c2ccc[nH]2)CN1,31.926
N#CC1C2CC1C21CN1,28.911
N#CCC(N)C#N,25.146
C#CC1C(=O)CC1O,29.118
CC(C)C(C)(C)C1CC1,42.987
Cc1oc(N)cc1CO,34.698
N#CC(O)CCO,27.734
OC1C(O)C12COC2,28.744
CC1(C#N)C=CCCO1,32.084
O=c1ccc(F)c(O)o1,27.195
CCCOC=NC,30.143
CC1=C(C)C2(C)NC2C1,36.42
N#CCCC1(CO)CN1,34.837
CC1CC(O)CC1C,34.031
O=CNC=O,15.692
O=C1NCC1(CO)CO,33.048
CCC12CC(C)(C1)C2,33.022
CC(O)c1ocnc1N,32.538
CC(=O)C1(O)CN2CC21,33.153
CC1(CO)CCCCC1,38.167
N#CC1CC2=NCCN21,27.62
CCCc1nocc1N,33.841
CN=c1oc(C)cn1C,34.687
c1cc(N2CC2)c[nH]1,26.648
COC1CCCOC1=N,32.856
N#CC1=CCC2CC1N2,28.003
CCC(OC)C(=O)CO,38.194
CC1(C2CC2)CC(=N)O1,33.831
CCNc1nocc1C,33.73
CCc1n[nH]c(N)c1N,35.464
O=C1COCC1N1CC1,30.284
CC(O)c1coc(N)c1,34.409
CCC1(C=O)COCO1,33.004
CC1C2CC(C)(O)C1O2,34.755
Cc1cc(CC#N)co1,30.366
N#CCOc1cocn1,26.527
[NH2+]=C1NC=CC1C(=O)[O-],32.05
OC12CC1(O)C1NC12,27.467
CCC1Cn2ccnc21,30.355
Cc1cnc(=N)oc1O,29.709
CC12OC1C1C3OC1C32,27.706
C1=CCC2(C1)CCCO2,31.243
OCC1C2C(O)C1C2O,34.406
CC1OC(=O)NC1C=O,29.976
CC#CC1OCCCO1,32.731
C1=CC2(COCC1)CO2,30.668
CCC1CCC=CCO1,35.498
CC#CCc1ncn[nH]1,30.043
CC12CCCOCC1O2,33.051
O=CC1COC1CO,28.44
C#CC1C2OC1C2CO,32.085
C#CC1CC1(C=O)OC,34.439
CC1(C)OCC2COC21,33.203
CN=C1OCCN1C=N,31.508
OCC1C2=NCC3C1N23,27.914
CC(C=O)N=C(N)CO,36.718
CC1(C(=O)[O-])C2CC1[NH2+]2,30.166
O=COCC#CCO,29.519
CC12C3OC1C1(C)C3N21,29.847
OC12CC3C1CCCC32,31.131
CNc1cncc(F)n1,28.946
C1=NC2C(CC23CC3)O1,28.337
CC1CCC2OCC=C12,31.769
CCC1C2NC(=O)C12,28.404
O=CCC12OCC1C2O,31.436
N#CC1OC1C=O,21.671
CC1=CC(O)CCC1=O,33.675
N=C(N)C(=O)NCCO,35.755
CC1(CO)CNC(=O)C1,35.056
C1=C2COC3C(C1)C23,23.566
CC(C)(O)C1C2CCC21,37.531
CCC1(O)CCC12CC2,37.894
CC1C=CC=CC2OC12,31.084
CC(=O)C1CC(=O)N1,28.493
CC1(C2CO2)C2CCC21,33.235
N=c1cc(N)[nH]c(F)n1,29.056
CCCC1C=CC2NC12,33.905
CC1OC2CC3(CO3)C12,31.082
CN1C2CCC1(C#N)C2,31.232
CCC1(C(C)=NO)CN1,37.81
CC(O)c1ncnn1C,32.352
O=Cc1cc(CO)n[nH]1,29.382
O=CC1C=CC2OC12,24.492
O=CC(=O)OC1COC1,29.109
CN(C)C(C)(C#N)C=O,37.307
CCCC12CCCC1O2,35.173
O=C1C2COC23COC13,26.482
C#CC1C(O)C12CCO2,33.177
CCC(C)N(C)C(C)=O,41.141
CC1=CCOC2C(C)C12,33.923
O=C1CC2COCCC12,29.713
O=CN(C=O)CC1CO1,30.822
C1C2CC34CCC3(N4)C12,29.391
O=C1NC2CC2C1=O,24.126
OCC(CO)CO,30.153
N#C[C-](C#N)CC[NH3+],29.837
CC12CN1CC2(N)C#N,33.605
CC(O)C(C)(O)C=O,35.218
C1N=C2OC3C1C23,19.835
OC1C2C3CC1(O)CN32,29.884
O=CCNC=O,21.048
CC1(C(O)C(N)=O)CO1,35.481
CN1CC2(C1)OC2C#N,31.286
CC1=CNC(=O)C12CN2,31.348
c1nc2cncoc-2n1,21.73
O=C1C2C3C1C1(CN1)C23,27.412
O=C1Cn2nncc2O1,23.1
Cc1[nH]nnc1CC#N,29.223
Cc1nccc(=O)[nH]1,25.237
c1nn2c3c1CNC3C2,25.369
N=C(CN1CC1)OC=O,31.564
CCC1COC(=N)OC1,33.024
CC(=N)Oc1nn[nH]n1,27.612
CC(C)OCC1NC1C,39.68
CCNC(=O)OC(C)C,39.154
NC=Nc1cc(N)no1,31.352
CC1(C#N)N=COC1=O,27.914
CC1(C#N)NCC12CO2,31.963
CN1C2CCC3C1C32C,33.239
CC1CNC(C=O)=N1,27.842
CC1C=CC(C(C)C)C1,38.734
C#CC1(C)C(C)CC1O,38.549
CC(O)C1C(C)C2CN21,36.371
C#CCC(C#CC)=NO,35.945
CN1C(=N)CNC1=O,27.296
CC1(C)CC2C(C#N)N21,33.477
CCC(O)CC1(C)CC1,41.077
CC12CCC(=O)C1OC2,31.305
CC1=NCC(=NO)CO1,31.907
N#Cc1coc(=N)cn1,25.785
CC1C2CC(=O)C1C2=O,29.896
CC12CC3CC1C3C2=O,29.752
Cn1c(O)cnc1O,28.251
CC(O)c1cc(N)co1,34.389
CCc1c(O)ncn1C,34.094
N#CC1C2CC(O)C12O,31.531
NC(=O)CC1CC(=O)N1,32.853
CCOc1n[nH]nc1O,31.577
CCC1C(CC=O)N1C,37.57
C#Cc1c[nH]c(N)n1,27.472
c1ncc2ncoc2n1,21.319
CN=COC1COC1=O,30.638
OC12C3OCC1N1C3C12,26.41
COC=NC1(C)CC1,32.882
C#CC1C2CC3C1CC23,29.366
O=C1NC2CC2(O)CO1,29.871
C1CC2C3OCC1C23,24.595
C1CC2(C1)C1OC3C1C32,28.753
CC#CC(C)C1(C)CO1,38.416
Cc1ncc(N)cc1F,31.104
Cc1cc2nnoc2[nH]1,29.707
N1C2C3NC2C13,16.494
CCc1nc(=O)nco1,28.523
